Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
14133941,000001A0,false,Rx,0,8,00,80,00,10,00,17,70,B9,
14134171,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
14141231,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
14141465,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
14141691,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
14141917,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
14143089,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14143333,000000C8,false,Rx,0,6,89,01,4C,00,00,2C,00,00,
14151215,000000AA,false,Rx,0,8,61,57,07,00,B8,0B,94,00,
14153026,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
14153033,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
14153038,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
14153043,000000B6,false,Rx,0,5,08,08,80,00,C8,00,00,00,
14153286,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14153514,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14153740,0000019E,false,Rx,0,8,00,E0,7F,FC,FE,00,00,FB,
14153965,000001A0,false,Rx,0,8,00,80,00,10,00,17,80,C9,
14154194,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
14155782,000001D0,false,Rx,0,8,3C,FF,69,C3,9C,9E,CD,82,
14161340,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
14161566,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
14161792,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
14162017,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
14162439,000001B4,false,Rx,0,8,00,D0,E2,F5,04,32,FE,94,
14163039,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14163278,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
14171303,000000AA,false,Rx,0,8,63,59,07,00,B8,0B,94,00,
14173113,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
14173120,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
14173126,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
14173131,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
14173396,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14173623,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14173849,0000019E,false,Rx,0,8,00,E0,7F,FC,FE,00,00,FB,
14174075,000001A0,false,Rx,0,8,00,80,00,10,00,17,90,D9,
14174317,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
14181212,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
14181444,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
14181670,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
14181897,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
14183066,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14191244,000000AA,false,Rx,0,8,65,5B,07,00,B8,0B,94,00,
14191477,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
14193158,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
14193165,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
14193170,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
14193416,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14193657,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14193884,0000019E,false,Rx,0,8,00,E0,7F,FC,FE,00,00,FB,
14194110,000001A0,false,Rx,0,8,00,80,00,10,00,17,A0,E9,
14194353,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
14201293,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
14201519,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
14201745,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
14201971,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
14203143,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14211317,000000AA,false,Rx,0,8,67,5D,07,00,B8,0B,94,00,
14211543,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
14213291,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
14213297,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
14213302,000004B0,false,Rx,0,8,00,42,FE,01,FF,FF,FF,FF,
14213308,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
14213313,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14213560,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14213788,0000019E,false,Rx,0,8,00,E0,7F,FC,FE,00,00,FB,
14214014,000001A0,false,Rx,0,8,00,80,00,10,00,17,B0,F9,
14214251,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
14214483,000001A6,false,Rx,0,8,00,00,00,00,00,00,B0,FB,
14220649,00000130,false,Rx,0,5,45,43,21,8F,87,00,00,00,
14221255,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
14221488,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
