Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
326423,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
326650,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
326882,00000130,false,Rx,0,5,45,43,21,8F,98,00,00,00,
327107,000001D2,false,Rx,0,5,E1,0C,8F,50,F0,00,00,00,
329975,000000B6,false,Rx,0,5,05,05,80,00,C8,00,00,00,
330200,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
330610,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
330846,0000019E,false,Rx,0,8,00,E8,0F,FC,FE,00,00,93,
331072,000001A0,false,Rx,0,8,00,80,00,60,01,14,50,E7,
331296,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
332847,000001FB,false,Rx,0,2,F0,FF,00,00,00,00,00,00,
336990,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
336997,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
337002,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
337007,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
339985,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
340211,0000031D,false,Rx,0,2,01,FE,00,00,00,00,00,00,
345882,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
346293,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
346518,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
346748,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
349994,000000B6,false,Rx,0,5,06,06,80,00,C8,00,00,00,
350219,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
350444,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
350677,0000019E,false,Rx,0,8,00,E8,1F,FC,FE,00,00,A3,
350908,000001A0,false,Rx,0,8,00,80,00,60,01,14,60,F7,
351319,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
357172,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
357179,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
357185,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
357190,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
360123,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
361107,00000310,false,Rx,0,7,6E,6C,DA,2D,01,40,23,00,
366045,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
366270,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
366495,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
366723,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
369966,000000B6,false,Rx,0,5,07,07,80,00,C8,00,00,00,
370191,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
370416,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
370642,0000019E,false,Rx,0,8,00,E8,1F,FC,FE,00,00,A3,
370880,000001A0,false,Rx,0,8,00,80,00,40,01,14,70,E7,
371105,000001D0,false,Rx,0,8,3C,76,6E,C3,9C,9E,CD,82,
371330,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
371748,000001A6,false,Rx,0,8,00,00,00,00,00,00,10,FA,
377003,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
377010,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
377015,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
377020,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
378202,00000497,false,Rx,0,8,29,42,FF,FF,FF,FF,FF,FF,
380123,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
386000,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
386224,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
386449,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
