Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
366229,000000AA,false,Rx,0,8,68,3A,FE,00,00,00,84,00,
366454,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
366679,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
366921,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
368647,000000B6,false,Rx,0,5,02,02,80,00,C8,00,00,00,
368886,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
369111,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
369337,0000019E,false,Rx,0,8,00,EA,5F,FC,FE,61,00,47,
369561,000001A0,false,Rx,0,8,00,80,00,00,80,00,28,CA,
369795,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
376223,000000AA,false,Rx,0,8,6A,3C,FE,00,00,00,84,00,
376452,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
376692,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
376967,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
378531,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
380086,000001D2,false,Rx,0,5,E1,0C,8F,E0,F0,00,00,00,
386161,000000AA,false,Rx,0,8,6C,3E,FE,00,00,00,84,00,
386386,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
386611,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
386851,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
388575,000000B6,false,Rx,0,5,03,03,80,00,C8,00,00,00,
388806,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
389037,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
389262,0000019E,false,Rx,0,8,00,EA,5F,FC,FE,61,00,47,
389487,000001A0,false,Rx,0,8,00,80,00,00,80,00,38,DA,
389720,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
396168,000000AA,false,Rx,0,8,5E,30,FE,00,00,00,84,00,
396396,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
396621,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
396861,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
398584,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
401893,00000130,false,Rx,0,5,00,0E,D0,0F,BA,00,00,00,
406244,000000AA,false,Rx,0,8,60,32,FE,00,00,00,84,00,
406469,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
406695,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
406934,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
408658,000000B6,false,Rx,0,5,04,04,80,00,C8,00,00,00,
