Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1095568,00000349,false,Rx,0,5,16,0C,74,0A,00,00,00,00,
1096221,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1113839,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
1119087,000001B4,false,Rx,0,8,00,D0,E2,F7,04,32,FE,96,
1146040,000001D2,false,Rx,0,5,D2,0C,8F,80,F0,00,00,00,
1147953,000001A6,false,Rx,0,8,00,00,00,00,00,00,38,FD,
1164666,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1165860,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
1166532,00000304,false,Rx,0,2,F2,FF,00,00,00,00,00,00,
1167756,000004D6,false,Rx,0,8,60,42,FF,FF,FF,FF,FF,FF,
1169743,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1170976,000001A0,false,Rx,0,8,00,80,00,C0,00,14,A0,97,
1189938,000001D0,false,Rx,0,8,3C,76,6A,C3,9C,9E,CD,82,
1192993,00000130,false,Rx,0,5,45,43,21,8F,00,00,00,00,
1196430,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1210175,000001FB,false,Rx,0,2,F0,FF,00,00,00,00,00,00,
1213806,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
1219316,000001B4,false,Rx,0,8,00,D0,E2,F8,04,32,FE,97,
1247935,000001A6,false,Rx,0,8,00,00,00,00,00,00,C8,FE,
1259330,000004E0,false,Rx,0,8,63,42,FF,01,FF,FF,FF,FF,
1260442,000000C4,false,Rx,0,7,46,FF,FC,00,00,FF,F1,00,
1264691,000000AA,false,Rx,0,8,5F,55,07,00,B8,0B,94,00,
1265895,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
1269763,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1270976,0000019E,false,Rx,0,8,00,E0,CF,FC,FE,00,00,4C,
1272190,000001A0,false,Rx,0,8,00,80,00,B0,00,14,00,E6,
1276551,000000C8,false,Rx,0,6,46,FF,9C,00,00,5C,00,00,
1279656,000000D7,false,Rx,0,2,24,FF,00,00,00,00,00,00,
1289930,000001D0,false,Rx,0,8,3C,76,6B,C3,9C,9E,CD,82,
1292756,00000130,false,Rx,0,5,45,43,21,8F,11,00,00,00,
1293413,000000C0,false,Rx,0,2,F1,FF,00,00,00,00,00,00,
1294331,00000349,false,Rx,0,5,18,0C,75,0A,00,00,00,00,
1296204,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1313791,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
1319081,000001B4,false,Rx,0,8,00,D0,E2,F9,04,32,FE,98,
1340746,000004E3,false,Rx,0,8,72,42,FD,01,FF,FF,FF,FF,
1346008,000001D2,false,Rx,0,5,D2,0C,8F,90,F0,00,00,00,
1347984,000001A6,false,Rx,0,8,00,00,00,00,00,00,58,F0,
1364688,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1365911,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1369789,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1371013,000001A0,false,Rx,0,8,00,80,00,B0,00,14,50,37,
1389917,000001D0,false,Rx,0,8,3C,76,6B,C3,9C,9E,CD,82,
1392961,00000130,false,Rx,0,5,45,43,21,8F,22,00,00,00,
1396399,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1400155,000001FB,false,Rx,0,2,F1,FF,00,00,00,00,00,00,
1413798,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
1419316,000001B4,false,Rx,0,8,00,D0,E2,FA,04,32,FE,99,
1431117,000004F2,false,Rx,0,8,78,42,FF,01,00,0D,02,00,
1438326,000002F6,false,Rx,0,2,54,F5,00,00,00,00,00,00,
1447970,000001A6,false,Rx,0,8,00,00,00,00,00,00,E8,F1,
1459646,000000C4,false,Rx,0,7,46,FF,FC,00,00,FF,F1,00,
1464710,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1465902,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
1469802,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1471006,0000019E,false,Rx,0,8,00,E0,DF,FC,FE,00,00,5C,
1472221,000001A0,false,Rx,0,8,00,80,00,B0,00,14,A0,87,
1476591,000000C8,false,Rx,0,6,46,FF,EC,00,00,5C,00,00,
1479737,000000D7,false,Rx,0,2,25,FF,00,00,00,00,00,00,
1486356,00000335,false,Rx,0,8,00,9C,0F,00,00,9A,00,00,
1489907,000001D0,false,Rx,0,8,3C,76,6C,C3,9C,9E,CD,82,
1493001,00000130,false,Rx,0,5,45,43,21,8F,33,00,00,00,
1493669,000000C0,false,Rx,0,2,F2,FF,00,00,00,00,00,00,
1494339,000002D5,false,Rx,0,2,FC,FF,00,00,00,00,00,00,
1495275,00000349,false,Rx,0,5,18,0C,76,0A,00,00,00,00,
1496214,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1513802,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
1519091,000001B4,false,Rx,0,8,00,D0,E2,FB,04,32,FE,9A,
1526414,000004F8,false,Rx,0,8,00,42,FF,FF,FF,FF,FF,FF,
1546029,000001D2,false,Rx,0,5,D2,0C,8F,A0,F0,00,00,00,
1547952,000001A6,false,Rx,0,8,00,00,00,00,00,00,78,F3,
1564760,000000AA,false,Rx,0,8,5F,55,07,00,B8,0B,94,00,
1565963,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
1569821,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1571044,000001A0,false,Rx,0,8,00,80,00,B0,00,14,00,E6,
1589348,000001FB,false,Rx,0,2,F2,FF,00,00,00,00,00,00,
1590499,000001D0,false,Rx,0,8,3C,76,6C,C3,9C,9E,CD,82,
1592929,00000130,false,Rx,0,5,45,43,21,8F,44,00,00,00,
1596414,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1597090,000002A6,false,Rx,0,2,00,FC,00,00,00,00,00,00,
1613817,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
1619305,000001B4,false,Rx,0,8,00,D0,E2,FC,04,32,FE,9B,
1623943,00000480,false,Rx,0,8,01,42,FE,FF,FF,FF,FF,FF,
1629506,00000328,false,Rx,0,6,0F,39,1D,01,FF,FF,00,00,
1648021,000001A6,false,Rx,0,8,00,00,00,00,00,00,08,F5,
1659688,000000C4,false,Rx,0,7,46,FF,FC,00,00,FF,F1,00,
1664751,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1665965,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1669843,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1671035,0000019E,false,Rx,0,8,00,E0,EF,FC,FE,00,00,6C,
1672261,000001A0,false,Rx,0,8,00,80,00,B0,00,14,50,37,
1676539,000000C8,false,Rx,0,6,46,FF,4C,00,00,5C,00,00,
1679571,000000D7,false,Rx,0,2,26,FF,00,00,00,00,00,00,
1689918,000001D0,false,Rx,0,8,3C,76,6D,C3,9C,9E,CD,82,
1692724,00000130,false,Rx,0,5,45,43,21,8F,55,00,00,00,
1693401,000000C0,false,Rx,0,2,F3,FF,00,00,00,00,00,00,
1694309,00000349,false,Rx,0,5,19,0C,77,0A,00,00,00,00,
1696244,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1714311,0000032E,false,Rx,0,8,FF,FF,8F,FF,F4,00,76,42,
1715369,000001B5,false,Rx,0,6,00,FF,02,00,88,FF,00,00,
1716298,00000246,false,Rx,0,4,3F,FB,00,FF,00,00,00,00,
