Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1832038,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1832262,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1832488,0000019E,false,Rx,0,8,00,EA,CF,FC,FE,61,00,B7,
1832907,000001A0,false,Rx,0,8,00,80,00,00,80,00,68,0B,
1833132,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
1838491,000000AA,false,Rx,0,8,6A,3C,FE,00,00,00,84,00,
1838724,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
1838956,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
1839181,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
1842042,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1848481,000000AA,false,Rx,0,8,5E,30,FE,00,00,00,84,00,
1848716,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1848949,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
1849173,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
1851855,000000B6,false,Rx,0,5,07,07,80,00,C8,00,00,00,
1852080,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1852305,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1852530,0000019E,false,Rx,0,8,00,EA,CF,FC,FE,61,00,B7,
1852765,000001A0,false,Rx,0,8,00,80,00,00,80,00,78,1B,
1852995,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
1855288,000001FB,false,Rx,0,2,F3,FF,00,00,00,00,00,00,
1858415,000000AA,false,Rx,0,8,60,32,FE,00,00,00,84,00,
1858640,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
1858881,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
1859106,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
1861969,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1868418,000000AA,false,Rx,0,8,62,34,FE,00,00,00,84,00,
1868644,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
1868881,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
1869106,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
1871776,000000B6,false,Rx,0,5,08,08,80,00,C8,00,00,00,
1872008,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1872419,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1872644,0000019E,false,Rx,0,8,00,EA,CF,FC,FE,61,00,B7,
1872881,000001A0,false,Rx,0,8,00,80,00,00,80,00,88,2B,
1873106,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
1878394,000000AA,false,Rx,0,8,64,36,FE,00,00,00,84,00,
1878635,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
1878872,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
1879106,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
1882009,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1883922,00000130,false,Rx,0,5,00,0E,D0,0F,65,00,00,00,
1884518,000004B0,false,Rx,0,8,00,52,FE,01,FF,FF,FF,FF,
1888508,000000AA,false,Rx,0,8,66,38,FE,00,00,00,84,00,
1888740,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
1888972,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
1889197,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
1891873,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
1892098,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1892322,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1892547,0000019E,false,Rx,0,8,00,EA,DF,FC,FE,61,00,C7,
1892972,000001A0,false,Rx,0,8,00,80,00,00,80,00,98,3B,
1893197,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
1898509,000000AA,false,Rx,0,8,68,3A,FE,00,00,00,84,00,
1898746,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
1898977,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
1899203,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
1901867,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1908490,000000AA,false,Rx,0,8,6A,3C,FE,00,00,00,84,00,
1908720,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
1908950,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
1909175,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
1911858,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
1912083,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
