Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3189625,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
3189822,000000C8,false,Rx,0,6,51,FF,D1,00,00,8C,00,00,
3193778,000000A8,false,Rx,0,8,AD,0B,FA,00,00,0D,CF,22,
3194000,000000A9,false,Rx,0,8,A9,0B,A0,5F,11,D9,0F,FA,
3194235,000000AA,false,Rx,0,8,9A,EB,0F,00,00,00,F4,00,
3199623,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
3199875,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
3200057,000000B6,false,Rx,0,5,41,02,80,00,08,00,00,00,
3200369,0000019E,false,Rx,0,8,00,EA,8F,FC,FE,63,00,79,
3200626,000001A0,false,Rx,0,8,00,80,00,C0,FF,12,20,15,
3200884,000001A6,false,Rx,0,8,00,00,00,00,00,00,38,F7,
3201153,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
3203777,000000A8,false,Rx,0,8,AE,0C,FA,00,00,0D,CF,22,
3204009,000000A9,false,Rx,0,8,AA,0C,A0,5F,11,D9,0F,FA,
3204244,000000AA,false,Rx,0,8,9B,EC,0F,00,00,00,F4,00,
3209620,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
3213811,000000A8,false,Rx,0,8,AF,0D,FA,00,00,0D,CF,22,
3214033,000000A9,false,Rx,0,8,AB,0D,A0,5F,11,D9,0F,FA,
3214268,000000AA,false,Rx,0,8,9C,ED,0F,00,00,00,F4,00,
3217527,00000130,false,Rx,0,5,00,0D,D0,0F,22,00,00,00,
3219673,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
3219925,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
3220107,000000B6,false,Rx,0,5,42,03,80,00,08,00,00,00,
3220386,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,63,00,89,
3220642,000001A0,false,Rx,0,8,00,80,00,C0,FF,0F,30,22,
3220912,000002B2,false,Rx,0,8,00,00,00,00,30,00,00,04,
3223787,000000A8,false,Rx,0,8,B0,0E,FA,00,00,0D,CF,22,
3224009,000000A9,false,Rx,0,8,AC,0E,A0,5F,11,D9,0F,FA,
3224255,000000AA,false,Rx,0,8,9D,EE,0F,00,00,00,F4,00,
3229662,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
3233799,000000A8,false,Rx,0,8,A2,00,FA,00,00,0D,CF,22,
3234032,000000A9,false,Rx,0,8,9E,00,A0,5F,11,D9,0F,FA,
3234267,000000AA,false,Rx,0,8,8F,E0,0F,00,00,00,F4,00,
3239688,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
3239939,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
3240133,000000B6,false,Rx,0,5,43,04,80,00,08,00,00,00,
3240400,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,63,00,89,
3240657,000001A0,false,Rx,0,8,00,80,00,C0,FF,12,40,35,
3240926,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
3243782,000000A8,false,Rx,0,8,A3,01,FA,00,00,0D,CF,22,
3244014,000000A9,false,Rx,0,8,9F,01,A0,5F,11,D9,0F,FA,
3244249,000000AA,false,Rx,0,8,90,E1,0F,00,00,00,F4,00,
3244473,000001D0,false,Rx,0,8,4B,3C,05,C6,FA,DA,8D,A0,
3249641,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
3251246,00000497,false,Rx,0,8,29,52,FF,FF,FF,FF,FF,FF,
3252441,00000330,false,Rx,0,8,85,2D,02,1B,03,34,CC,15,
