Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1788201,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1788392,000000B6,false,Rx,0,5,4D,0E,80,00,08,00,00,00,
1788670,000005E2,false,Rx,0,8,08,02,00,FE,FF,FF,FF,FF,
1788906,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,63,00,89,
1789161,000001A0,false,Rx,0,8,00,80,00,C0,FF,12,E0,D5,
1789418,000001A6,false,Rx,0,8,00,00,00,00,00,00,68,F4,
1789687,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1797031,000000A8,false,Rx,0,8,01,5E,FD,00,00,0D,CF,20,
1797262,000000A9,false,Rx,0,8,A7,0E,9A,2F,11,B7,5F,FD,
1797497,000000AA,false,Rx,0,8,5E,BE,00,00,00,00,F4,00,
1797954,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1806984,000000A8,false,Rx,0,8,F3,50,FD,00,00,0D,CF,20,
1807217,000000A9,false,Rx,0,8,99,00,9A,2F,11,B7,5F,FD,
1807463,000000AA,false,Rx,0,8,50,B0,00,00,00,00,F4,00,
1807942,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1808200,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1808390,000000B6,false,Rx,0,5,3F,00,80,00,08,00,00,00,
1808646,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,63,00,89,
1808904,000001A0,false,Rx,0,8,00,80,00,A0,FF,12,00,D4,
1809170,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1817020,000000A8,false,Rx,0,8,F4,51,FD,00,00,0D,CF,20,
1817251,000000A9,false,Rx,0,8,9A,01,9A,2F,11,B7,5F,FD,
1817486,000000AA,false,Rx,0,8,51,B1,00,00,00,00,F4,00,
1817943,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1827021,000000A8,false,Rx,0,8,F5,52,FD,00,00,0D,CF,20,
1827252,000000A9,false,Rx,0,8,9B,02,9A,2F,11,B7,5F,FD,
1827487,000000AA,false,Rx,0,8,52,B2,00,00,00,00,F4,00,
1828023,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1828280,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1828459,000000B6,false,Rx,0,5,40,01,80,00,08,00,00,00,
1828739,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,63,00,89,
1828997,000001A0,false,Rx,0,8,00,80,00,C0,FF,12,10,05,
1829262,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1829575,000004B0,false,Rx,0,8,00,52,FE,01,FF,FF,FF,FF,
1837050,000000A8,false,Rx,0,8,F6,53,FD,00,00,0D,CF,20,
1837282,000000A9,false,Rx,0,8,9C,03,9A,2F,11,B7,5F,FD,
1837516,000000AA,false,Rx,0,8,53,B3,00,00,00,00,F4,00,
1837940,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1842763,00000130,false,Rx,0,5,00,00,D0,0F,75,00,00,00,
1847024,000000A8,false,Rx,0,8,F7,54,FD,00,00,0D,CF,20,
1847256,000000A9,false,Rx,0,8,9D,04,9A,2F,11,B7,5F,FD,
1847491,000000AA,false,Rx,0,8,54,B4,00,00,00,00,F4,00,
1848082,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1848338,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1848529,000000B6,false,Rx,0,5,41,02,80,00,08,00,00,00,
1848698,00000194,false,Rx,0,4,F3,F6,00,FC,00,00,00,00,
1848932,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,63,00,89,
1849186,000001A0,false,Rx,0,8,00,80,00,A0,FF,12,20,F4,
1849456,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1857018,000000A8,false,Rx,0,8,F8,55,FD,00,00,0D,CF,20,
1857249,000000A9,false,Rx,0,8,9E,05,9A,2F,11,B7,5F,FD,
1857484,000000AA,false,Rx,0,8,55,B5,00,00,00,00,F4,00,
1857953,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1866972,000000A8,false,Rx,0,8,F9,56,FD,00,00,0D,CF,20,
1867205,000000A9,false,Rx,0,8,9F,06,9A,2F,11,B7,5F,FD,
1867451,000000AA,false,Rx,0,8,56,B6,00,00,00,00,F4,00,
1867686,000001D0,false,Rx,0,8,41,3C,03,C6,00,00,0D,A9,
1867922,000003B4,false,Rx,0,8,22,F3,09,FC,FF,FF,FF,FF,
1868147,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1868404,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1868595,000000B6,false,Rx,0,5,42,03,80,00,08,00,00,00,
1868841,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,63,00,89,
1869108,000001A0,false,Rx,0,8,00,80,00,A0,FF,12,30,05,
1869367,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1876983,000000A8,false,Rx,0,8,FA,57,FD,00,00,0D,CF,20,
1877216,000000A9,false,Rx,0,8,A0,07,9A,2F,11,B7,5F,FD,
1877462,000000AA,false,Rx,0,8,57,B7,00,00,00,00,F4,00,
1877941,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1878155,000000C8,false,Rx,0,6,51,FF,91,00,00,EC,00,00,
1886999,000000A8,false,Rx,0,8,FB,58,FD,00,00,0D,CF,20,
1887219,000000A9,false,Rx,0,8,A1,08,9A,2F,11,B7,5F,FD,
1887465,000000AA,false,Rx,0,8,58,B8,00,00,00,00,F4,00,
1887944,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1888202,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1888382,000000B6,false,Rx,0,5,43,04,80,00,08,00,00,00,
1888694,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,63,00,89,
1888951,000001A0,false,Rx,0,8,00,80,00,C0,FF,12,40,35,
1889206,000001A6,false,Rx,0,8,00,00,00,00,00,00,F8,F5,
1889475,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1896982,000000A8,false,Rx,0,8,FC,59,FD,00,00,0D,CF,20,
1897214,000000A9,false,Rx,0,8,A2,09,9A,2F,11,B7,5F,FD,
1897449,000000AA,false,Rx,0,8,59,B9,00,00,00,00,F4,00,
1897950,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1906970,000000A8,false,Rx,0,8,FD,5A,FD,00,00,0D,CF,20,
1907192,000000A9,false,Rx,0,8,A3,0A,9A,2F,11,B7,5F,FD,
1907438,000000AA,false,Rx,0,8,5A,BA,00,00,00,00,F4,00,
1907996,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1908241,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1908432,000000B6,false,Rx,0,5,44,05,80,00,08,00,00,00,
1908700,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,63,00,89,
1908968,000001A0,false,Rx,0,8,00,80,00,A0,FF,12,50,25,
1909223,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1916997,000000A8,false,Rx,0,8,FE,5B,FD,00,00,0D,CF,20,
1917227,000000A9,false,Rx,0,8,A4,0B,9A,2F,11,B7,5F,FD,
1917462,000000AA,false,Rx,0,8,5B,BB,00,00,00,00,F4,00,
1917941,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1921608,00000480,false,Rx,0,8,12,42,FD,01,FF,FF,FF,FF,
1926992,000000A8,false,Rx,0,8,FF,5C,FD,00,00,0D,CF,20,
1927222,000000A9,false,Rx,0,8,A5,0C,9A,2F,11,B7,5F,FD,
1927457,000000AA,false,Rx,0,8,5C,BC,00,00,00,00,F4,00,
1928059,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1928315,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1928507,000000B6,false,Rx,0,5,45,06,80,00,08,00,00,00,
1928785,0000019E,false,Rx,0,8,00,EA,AF,FC,FE,63,00,99,
1929060,000001A0,false,Rx,0,8,00,80,00,C0,FF,12,60,55,
1929307,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1936981,000000A8,false,Rx,0,8,00,5D,FD,00,00,0D,CF,20,
1937213,000000A9,false,Rx,0,8,A6,0D,9A,2F,11,B7,5F,FD,
1937447,000000AA,false,Rx,0,8,5D,BD,00,00,00,00,F4,00,
1938016,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1942715,00000130,false,Rx,0,5,00,00,D0,0F,86,00,00,00,
1946962,000000A8,false,Rx,0,8,01,5E,FD,00,00,0D,CF,20,
1947194,000000A9,false,Rx,0,8,A7,0E,9A,2F,11,B7,5F,FD,
1947428,000000AA,false,Rx,0,8,5E,BE,00,00,00,00,F4,00,
1948108,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1948353,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1948545,000000B6,false,Rx,0,5,46,07,80,00,08,00,00,00,
1948812,0000019E,false,Rx,0,8,00,EA,AF,FC,FE,63,00,99,
1949076,000001A0,false,Rx,0,8,00,80,00,C0,FF,12,70,65,
1949334,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1956943,000000A8,false,Rx,0,8,F3,50,FD,00,00,0D,CF,20,
1957174,000000A9,false,Rx,0,8,99,00,9A,2F,11,B7,5F,FD,
1957420,000000AA,false,Rx,0,8,50,B0,00,00,00,00,F4,00,
1958044,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1966976,000000A8,false,Rx,0,8,F4,51,FD,00,00,0D,CF,20,
1967198,000000A9,false,Rx,0,8,9A,01,9A,2F,11,B7,5F,FD,
1967444,000000AA,false,Rx,0,8,51,B1,00,00,00,00,F4,00,
1967680,000001D0,false,Rx,0,8,41,3C,04,C6,00,00,0D,A9,
1967981,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1968239,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1968418,000000B6,false,Rx,0,5,47,08,80,00,08,00,00,00,
1968698,0000019E,false,Rx,0,8,00,EA,AF,FC,FE,63,00,99,
1968955,000001A0,false,Rx,0,8,00,80,00,C0,FF,12,80,75,
1969213,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1969625,000001FB,false,Rx,0,2,F3,FF,00,00,00,00,00,00,
1976956,000000A8,false,Rx,0,8,F5,52,FD,00,00,0D,CF,20,
1977187,000000A9,false,Rx,0,8,9B,02,9A,2F,11,B7,5F,FD,
1977422,000000AA,false,Rx,0,8,52,B2,00,00,00,00,F4,00,
1977901,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1986968,000000A8,false,Rx,0,8,F6,53,FD,00,00,0D,CF,20,
1987199,000000A9,false,Rx,0,8,9C,03,9A,2F,11,B7,5F,FD,
1987434,000000AA,false,Rx,0,8,53,B3,00,00,00,00,F4,00,
1987958,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
1988205,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1988395,000000B6,false,Rx,0,5,48,09,80,00,08,00,00,00,
1988697,0000019E,false,Rx,0,8,00,EA,AF,FC,FE,63,00,99,
1988954,000001A0,false,Rx,0,8,00,80,00,C0,FF,12,90,85,
1989211,000001A6,false,Rx,0,8,00,00,00,00,00,00,88,F7,
1989479,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1997000,000000A8,false,Rx,0,8,F7,54,FD,00,00,0D,CF,20,
1997230,000000A9,false,Rx,0,8,9D,04,9A,2F,11,B7,5F,FD,
1997465,000000AA,false,Rx,0,8,54,B4,00,00,00,00,F4,00,
1997944,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
2007000,000000A8,false,Rx,0,8,F8,55,FD,00,00,0D,CF,20,
2007230,000000A9,false,Rx,0,8,9E,05,9A,2F,11,B7,5F,FD,
2007465,000000AA,false,Rx,0,8,55,B5,00,00,00,00,F4,00,
2007944,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
2008191,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2008372,000000B6,false,Rx,0,5,49,0A,80,00,08,00,00,00,
2008639,0000019E,false,Rx,0,8,00,EA,AF,FC,FE,63,00,99,
2008896,000001A0,false,Rx,0,8,00,80,00,A0,FF,12,A0,75,
2009163,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
2016978,000000A8,false,Rx,0,8,F9,56,FD,00,00,0D,CF,20,
2017209,000000A9,false,Rx,0,8,9F,06,9A,2F,11,B7,5F,FD,
2017455,000000AA,false,Rx,0,8,56,B6,00,00,00,00,F4,00,
2017945,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
2026966,00000492,false,Rx,0,8,17,52,FF,FF,FF,FF,FF,FF,
2027208,000000A8,false,Rx,0,8,FA,57,FD,00,00,0D,CF,20,
2027432,000000A9,false,Rx,0,8,A0,07,9A,2F,11,B7,5F,FD,
2027679,000000AA,false,Rx,0,8,57,B7,00,00,00,00,F4,00,
