Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
12260518,000000A8,false,Rx,0,8,93,00,FA,00,FA,F1,03,00,
12260742,000000A9,false,Rx,0,8,F2,50,A0,0F,32,A0,6F,07,
12261154,000000AA,false,Rx,0,8,2A,00,FA,00,00,00,84,00,
12261384,000002F6,false,Rx,0,2,54,F5,00,00,00,00,00,00,
12263622,000000B6,false,Rx,0,5,05,05,80,00,C8,00,00,00,
12263846,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12264069,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12264303,0000019E,false,Rx,0,8,00,EA,3F,FC,FE,61,00,27,
12264711,000001A0,false,Rx,0,8,00,80,00,00,80,00,58,FA,
12264935,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12265160,000001A6,false,Rx,0,8,00,00,00,00,00,00,B0,F4,
12265390,000000C8,false,Rx,0,6,24,0A,CC,00,00,2C,00,00,
12267022,000005A9,false,Rx,0,8,30,02,00,92,13,F1,2E,03,
12267027,000002A6,false,Rx,0,2,00,FC,00,00,00,00,00,00,
12270457,000000A8,false,Rx,0,8,94,01,FA,00,FA,F1,03,00,
12270684,000000A9,false,Rx,0,8,F3,51,A0,0F,32,A0,6F,07,
12270908,000000AA,false,Rx,0,8,2B,01,FA,00,00,00,84,00,
12273704,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12273929,000005A9,false,Rx,0,8,32,02,00,6C,00,F0,00,FF,
12274154,00000252,false,Rx,0,2,C0,FF,00,00,00,00,00,00,
12274385,00000130,false,Rx,0,5,41,43,01,1F,86,00,00,00,
12279736,000005E0,false,Rx,0,8,01,02,3A,FF,FF,FF,FF,FF,
12280332,00000202,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
12280556,000000A8,false,Rx,0,8,95,02,FA,00,FA,F1,03,00,
12280781,000000A9,false,Rx,0,8,F4,52,A0,0F,32,A0,6F,07,
12281190,000000AA,false,Rx,0,8,2C,02,FA,00,00,00,84,00,
12283435,0000034F,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
12283659,000000B6,false,Rx,0,5,06,06,80,00,C8,00,00,00,
12283883,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12284109,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12284341,0000019E,false,Rx,0,8,00,EA,3F,FC,FE,20,00,E5,
12284750,000001A0,false,Rx,0,8,00,80,00,00,80,00,68,0B,
12285007,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12285012,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
12290670,000000A8,false,Rx,0,8,96,03,FA,00,FA,F1,03,00,
12290895,000000A9,false,Rx,0,8,F5,53,A0,0F,32,A0,6F,07,
12291119,000000AA,false,Rx,0,8,2D,03,FA,00,00,00,84,00,
12293745,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12300610,000000A8,false,Rx,0,8,97,04,FA,00,FA,F1,03,00,
12300835,000000A9,false,Rx,0,8,F6,54,A0,0F,32,A0,6F,07,
12301058,000000AA,false,Rx,0,8,2E,04,FA,00,00,00,84,00,
12303674,000000B6,false,Rx,0,5,07,07,80,00,C8,00,00,00,
12303901,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12304130,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12304361,0000019E,false,Rx,0,8,00,EA,3F,FC,FE,20,00,E5,
12304598,000001A0,false,Rx,0,8,00,80,00,00,80,00,78,1B,
12304844,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12310724,000000A8,false,Rx,0,8,98,05,FA,00,FA,F1,03,00,
