Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1588351,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1588589,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
1588837,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
1589068,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
1596685,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1598231,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1598642,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
1598912,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
1598917,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
1605929,00000130,false,Rx,0,5,45,43,21,8F,87,00,00,00,
1606718,000000B6,false,Rx,0,5,0E,0E,80,00,C8,00,00,00,
1608496,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1608503,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1608508,0000019E,false,Rx,0,8,00,E8,CF,FC,FE,00,00,54,
1608513,000001A0,false,Rx,0,8,00,80,00,60,01,14,E0,78,
1608519,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1608524,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1608529,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
1608790,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
1609015,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
1616815,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1617040,00000194,false,Rx,0,4,E1,F0,00,F0,00,00,00,00,
1617297,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1617302,000002A6,false,Rx,0,2,00,FC,00,00,00,00,00,00,
1618279,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1618515,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
1618756,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
1618987,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
1626814,000000B6,false,Rx,0,5,FF,00,80,00,C8,00,00,00,
1628581,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1628588,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1628593,0000019E,false,Rx,0,8,00,E8,CF,FC,FE,00,00,54,
1628598,000001A0,false,Rx,0,8,00,80,00,40,01,14,00,77,
1628604,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1628609,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1628615,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
1628871,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
1628914,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
1636737,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1638278,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
1638503,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
1638731,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
1638964,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
1640126,000001FB,false,Rx,0,2,F9,FF,00,00,00,00,00,00,
1646746,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
1646978,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1648755,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1648761,0000019E,false,Rx,0,8,00,E8,CF,FC,FE,00,00,54,
1648766,000001A0,false,Rx,0,8,00,80,00,40,01,11,10,84,
1648772,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1648777,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1648789,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
1648795,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
1649034,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
1652903,000001D0,false,Rx,0,8,3C,76,6D,C3,9C,9E,CD,82,
1656904,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1658254,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
1658479,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
1658711,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
1658943,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
1664616,00000480,false,Rx,0,8,17,42,FD,FF,FF,FF,FF,FF,
1666725,000000B6,false,Rx,0,5,02,02,80,00,C8,00,00,00,
1666956,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1668686,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1668693,0000019E,false,Rx,0,8,00,E8,CF,FC,FE,00,00,54,
1668698,000001A0,false,Rx,0,8,00,80,00,40,01,14,20,97,
1668704,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1668709,000001A6,false,Rx,0,8,00,00,00,00,00,00,80,F5,
1668714,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
1668720,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
1668962,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1669232,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
1669238,00000374,false,Rx,0,5,00,00,00,00,FC,00,00,00,
1676696,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1678238,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1678463,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
1678695,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
1678927,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
1682532,000001B4,false,Rx,0,8,00,D0,E2,F0,44,32,FE,CF,
1686711,000000B6,false,Rx,0,5,03,03,80,00,C8,00,00,00,
1686943,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1687168,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1688948,0000019E,false,Rx,0,8,00,E8,CF,FC,FE,00,00,54,
1688955,000001A0,false,Rx,0,8,00,80,00,60,01,14,30,C7,
1688960,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1688965,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1688970,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
1688976,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
1688981,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
1696822,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1698363,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1698588,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
1698828,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
1699052,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
1706244,00000130,false,Rx,0,5,45,43,21,8F,98,00,00,00,
1706665,000000B6,false,Rx,0,5,04,04,80,00,C8,00,00,00,
1706896,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1707121,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1707346,0000019E,false,Rx,0,8,00,E8,CF,FC,FE,00,00,54,
1709095,000001A0,false,Rx,0,8,00,80,00,40,01,14,40,B7,
1709102,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1709107,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1709113,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
1709118,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
1709123,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
1709128,000001D2,false,Rx,0,5,E1,0C,8F,D0,F0,00,00,00,
1716815,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1717041,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1718394,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1718619,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1718860,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
1719085,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
1726947,000000B6,false,Rx,0,5,05,05,80,00,C8,00,00,00,
1726952,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1727363,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1729160,0000019E,false,Rx,0,8,00,E8,DF,FC,FE,00,00,64,
1729166,000001A0,false,Rx,0,8,00,80,00,60,01,14,50,E7,
1729171,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1729177,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
1729182,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
1729187,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
1729193,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
1736891,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1738244,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1738469,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
1738699,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
1738931,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
1746912,000000B6,false,Rx,0,5,06,06,80,00,C8,00,00,00,
1746918,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1747327,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1747552,0000019E,false,Rx,0,8,00,E8,DF,FC,FE,00,00,64,
1749345,000001A0,false,Rx,0,8,00,80,00,60,01,14,60,F7,
1749352,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1749357,000000C8,false,Rx,0,6,38,08,7C,00,00,CC,00,00,
1749362,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
1749367,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
1749373,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1749378,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
1749383,00000310,false,Rx,0,7,6E,74,DB,2D,01,40,23,00,
1752745,00000497,false,Rx,0,8,29,42,FF,FF,FF,FF,FF,FF,
1752973,000001D0,false,Rx,0,8,3C,76,6E,C3,9C,9E,CD,82,
1756774,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1758314,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1758539,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
1758768,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
1759000,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
1766748,000000B6,false,Rx,0,5,07,07,80,00,C8,00,00,00,
1766980,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1767205,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1767430,0000019E,false,Rx,0,8,00,E8,DF,FC,FE,00,00,64,
1767665,000001A0,false,Rx,0,8,00,80,00,40,01,14,70,E7,
1769409,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1769415,000001A6,false,Rx,0,8,00,00,00,00,00,00,10,F7,
1769420,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
1769426,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
1769431,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1769436,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
1776696,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1778245,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1778470,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
1778702,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
1778935,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
1782930,000001B4,false,Rx,0,8,00,D0,E2,F1,44,32,FE,D0,
1786719,000000B6,false,Rx,0,5,08,08,80,00,C8,00,00,00,
1786951,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1787176,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1787401,0000019E,false,Rx,0,8,00,E8,DF,FC,FE,00,00,64,
1787627,000001A0,false,Rx,0,8,00,80,00,40,01,14,80,F7,
1787868,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1789566,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
1789572,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
1789578,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
1789583,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
1796837,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1798377,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1798602,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
1798840,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
1799065,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
1805881,00000130,false,Rx,0,5,45,43,21,8F,A9,00,00,00,
1806665,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
1806897,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1807308,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1807533,0000019E,false,Rx,0,8,00,E8,DF,FC,FE,00,00,64,
1807768,000001A0,false,Rx,0,8,00,80,00,40,01,14,90,08,
1808000,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1809758,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
1809764,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
1809769,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
1809775,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
1816859,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1817119,00000194,false,Rx,0,4,E2,F1,00,F0,00,00,00,00,
1817124,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1818292,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1818517,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
1818750,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
1818982,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
1826764,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
1826996,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1827221,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1827447,0000019E,false,Rx,0,8,00,E8,DF,FC,FE,00,00,64,
1827680,000001A0,false,Rx,0,8,00,80,00,60,01,14,A0,38,
1828098,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1830518,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1830525,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
1830530,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
1830536,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
1830541,000001FB,false,Rx,0,2,FA,FF,00,00,00,00,00,00,
1836757,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1838305,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1838530,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
1838761,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
1838993,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
1846743,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
1846976,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1847201,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1847425,0000019E,false,Rx,0,8,00,E8,DF,FC,FE,00,00,64,
1847849,000001A0,false,Rx,0,8,00,80,00,40,01,14,B0,28,
1848075,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1848300,000004A9,false,Rx,0,8,30,42,FF,FF,FF,FF,FF,FF,
1850109,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
1850116,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
1850121,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1850126,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
1852918,000001D0,false,Rx,0,8,3C,76,6E,C3,9C,9E,CD,82,
1856842,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1858380,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1858605,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
1858846,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
1859071,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
1866621,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
1866858,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1867269,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1867494,0000019E,false,Rx,0,8,00,E8,DF,FC,FE,00,00,64,
1867722,000001A0,false,Rx,0,8,00,80,00,60,01,14,C0,58,
1867954,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1868179,000001A6,false,Rx,0,8,00,00,00,00,00,00,A0,F8,
1868404,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1870208,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
1870214,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1870219,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
1876790,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1878328,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
1878553,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
1878792,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
1879017,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
1882616,000001B4,false,Rx,0,8,00,D0,E2,F2,44,32,FE,D1,
1886807,000000B6,false,Rx,0,5,0D,0D,80,00,C8,00,00,00,
1887031,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1887256,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
