Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1985200,000001A0,false,Rx,0,8,00,80,00,40,01,14,10,87,
1985425,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1990557,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
1990564,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
1990569,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
1990574,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
1994295,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1999045,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1999456,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
1999688,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
1999919,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
2003718,000001D0,false,Rx,0,8,3C,76,67,C3,9C,9E,CD,82,
2004136,000000B6,false,Rx,0,5,02,02,80,00,C8,00,00,00,
2004361,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2004586,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2004818,0000019E,false,Rx,0,8,00,E8,4F,FC,FE,00,00,D3,
2005228,000001A0,false,Rx,0,8,00,80,00,40,01,14,20,97,
2005453,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
2005680,000001A6,false,Rx,0,8,00,00,00,00,00,00,E0,FD,
2010649,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
2010657,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
2010662,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
2010668,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
2014192,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2019063,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
2019288,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
2019512,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
2019740,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
2024118,000000B6,false,Rx,0,5,03,03,80,00,C8,00,00,00,
2024342,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2024567,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2024802,0000019E,false,Rx,0,8,00,E8,5F,FC,FE,00,00,E3,
2025219,000001A0,false,Rx,0,8,00,80,00,40,01,14,30,A7,
2025444,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
2026994,000001B4,false,Rx,0,8,00,D0,E2,F3,44,32,FE,D2,
2027219,000001FB,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
2030744,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
2030751,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
2030756,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
2030761,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
2034262,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2039192,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
2039416,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
2039642,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
2039877,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
2044090,000000B6,false,Rx,0,5,04,04,80,00,C8,00,00,00,
2044315,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2044730,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2044961,0000019E,false,Rx,0,8,00,E8,5F,FC,FE,00,00,E3,
2045186,000001A0,false,Rx,0,8,00,80,00,60,01,14,40,D7,
2045411,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
2050870,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
2050876,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
2050881,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
2050887,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
2054287,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2054294,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
2059044,00000130,false,Rx,0,5,45,43,21,8F,CB,00,00,00,
2059269,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
2059495,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
2059728,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
2059960,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
2060185,000001D2,false,Rx,0,5,E1,0C,8F,80,F0,00,00,00,
2064365,000000B6,false,Rx,0,5,05,05,80,00,C8,00,00,00,
2064590,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2064827,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2065052,0000019E,false,Rx,0,8,00,E8,5F,FC,FE,00,00,E3,
2065277,000001A0,false,Rx,0,8,00,80,00,40,01,14,50,C7,
2065503,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
2065732,000004A9,false,Rx,0,8,30,42,FF,FF,FF,FF,FF,FF,
2069161,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
2070931,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
2070937,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
2070943,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
2074267,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2079195,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
2079420,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
2079647,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
2079882,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
2084247,000000B6,false,Rx,0,5,06,06,80,00,C8,00,00,00,
2084472,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2084704,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2084936,0000019E,false,Rx,0,8,00,E8,5F,FC,FE,00,00,E3,
2085161,000001A0,false,Rx,0,8,00,80,00,40,01,14,60,D7,
2085386,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
2089185,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
2090947,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
2090953,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
2090959,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
2094284,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2099219,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
2099444,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
2099676,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
2099907,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
2103707,000001D0,false,Rx,0,8,3C,76,68,C3,9C,9E,CD,82,
2104124,000000B6,false,Rx,0,5,07,07,80,00,C8,00,00,00,
2104348,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2104573,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2104807,0000019E,false,Rx,0,8,00,E8,5F,FC,FE,00,00,E3,
2105032,000001A0,false,Rx,0,8,00,80,00,40,01,14,70,E7,
2105443,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
2105672,000001A6,false,Rx,0,8,00,00,00,00,00,00,70,FF,
2109103,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
2109329,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
2111051,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
2111057,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
2114224,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2119155,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
2119380,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
2119605,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
2119845,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
2124202,000000B6,false,Rx,0,5,08,08,80,00,C8,00,00,00,
2124427,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2124655,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2124888,0000019E,false,Rx,0,8,00,E8,5F,FC,FE,00,00,E3,
2125113,000001A0,false,Rx,0,8,00,80,00,60,01,17,80,1B,
2125337,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
2125562,00000135,false,Rx,0,2,F5,FF,00,00,00,00,00,00,
2127302,000001B4,false,Rx,0,8,00,D0,E2,F4,44,32,FE,D3,
2129040,00000202,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
2129265,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
2129490,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
2131205,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
