Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
458578,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
464313,000000A8,false,Rx,0,8,85,C5,27,00,FA,F1,03,00,
464537,000000A9,false,Rx,0,8,F7,55,A0,0F,32,A0,6F,07,
464761,000000AA,false,Rx,0,8,2F,05,FA,00,00,00,84,00,
468534,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
468758,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
468992,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
469221,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,61,00,87,
469452,000001A0,false,Rx,0,8,00,80,00,00,80,00,A8,4B,
469677,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
474308,000000A8,false,Rx,0,8,86,C6,27,00,FA,F1,03,00,
474531,000000A9,false,Rx,0,8,F8,56,A0,0F,32,A0,6F,07,
474756,000000AA,false,Rx,0,8,30,06,FA,00,00,00,84,00,
478585,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
478808,000000C8,false,Rx,0,6,24,0A,5C,00,00,CC,00,00,
