Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1200201,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1200426,0000019E,false,Rx,0,8,00,E8,EF,FC,FE,00,00,74,
1200655,000001A0,false,Rx,0,8,00,80,00,60,01,17,C0,5B,
1200888,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1201113,000001A6,false,Rx,0,8,00,00,00,00,00,00,E0,F4,
1202090,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1202500,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1202730,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
1202962,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
1209768,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1212254,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
1212478,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
1212706,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
1212937,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
1216466,000001B4,false,Rx,0,8,00,D0,E2,FB,44,32,FE,DA,
1219791,000000B6,false,Rx,0,5,0D,0D,80,00,C8,00,00,00,
1220016,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1220241,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1220467,0000019E,false,Rx,0,8,00,E8,EF,FC,FE,00,00,74,
1220697,000001A0,false,Rx,0,8,00,80,00,40,01,14,D0,48,
1220929,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1222133,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1222358,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
1222594,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
1222865,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
1229873,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1232167,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1232393,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
1232618,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
1232859,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
1239727,000000B6,false,Rx,0,5,0E,0E,80,00,C8,00,00,00,
1239963,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1240188,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1240413,00000130,false,Rx,0,5,45,43,21,8F,44,00,00,00,
1240638,0000019E,false,Rx,0,8,00,E8,EF,FC,FE,00,00,74,
1240876,000001A0,false,Rx,0,8,00,80,00,40,01,17,E0,5B,
1241101,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1242081,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1242491,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
1242719,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
1242985,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
1242990,000001D2,false,Rx,0,5,E1,0C,8F,00,F0,00,00,00,
1249815,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
