Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
439883,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
440108,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
442405,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
449416,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
449642,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
449879,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
450104,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
452397,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
452622,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
452863,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
453088,0000019E,false,Rx,0,8,00,E8,CF,FC,FE,00,00,54,
453312,000001A0,false,Rx,0,8,00,80,00,60,01,14,B0,48,
453536,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
453768,00000480,false,Rx,0,8,17,42,FD,FF,FF,FF,FF,FF,
454748,000001FB,false,Rx,0,2,F3,FF,00,00,00,00,00,00,
457339,00000310,false,Rx,0,7,6E,0F,DB,2D,01,40,23,00,
459357,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
459583,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
459823,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
460048,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
462343,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
463891,000001D0,false,Rx,0,8,3C,76,64,C3,9C,9E,CD,82,
469416,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
469642,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
469879,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
470104,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
472212,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
472436,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
