Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
266003,000000AA,false,Rx,0,8,AA,D6,02,00,34,0E,80,64,
270120,00000310,false,Rx,0,7,64,A2,45,50,00,FD,21,00,
274585,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
274828,000000A8,false,Rx,0,8,0B,B7,02,B0,02,F0,03,02,
275053,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
275277,000000A9,false,Rx,0,8,1C,17,4E,DF,14,4E,BF,0B,
275501,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
275729,000000AA,false,Rx,0,8,B7,D7,02,00,40,0E,80,64,
275960,0000019E,false,Rx,0,8,00,E0,AF,FC,FE,00,00,2C,
276185,000001A0,false,Rx,0,8,00,80,00,30,00,11,C0,24,
276593,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
276824,000001A6,false,Rx,0,8,00,00,00,00,00,00,28,F4,
286138,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
286143,000000A8,false,Rx,0,8,0C,B8,02,B0,02,F0,03,02,
286148,000000A9,false,Rx,0,8,1D,18,4E,DF,14,4E,BF,0B,
286153,000000AA,false,Rx,0,8,B8,D8,02,00,40,0E,80,64,
294542,000000B6,false,Rx,0,5,0D,0D,80,00,C8,00,00,00,
294804,000000A8,false,Rx,0,8,0D,B9,02,B0,02,F0,03,02,
295028,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
295252,000000A9,false,Rx,0,8,FD,19,4E,CF,14,4E,AF,0B,
295477,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
295703,000000AA,false,Rx,0,8,99,B9,02,00,40,0E,80,64,
295937,0000019E,false,Rx,0,8,00,E0,AF,FC,FE,00,00,2C,
296161,000001A0,false,Rx,0,8,00,80,00,00,00,14,D0,07,
296570,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
306069,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
306074,000000A8,false,Rx,0,8,1E,BA,02,C0,02,F0,03,02,
306079,000000A9,false,Rx,0,8,EE,1A,4E,CF,14,4E,9F,0B,
306317,000000AA,false,Rx,0,8,92,BA,02,00,38,0E,80,64,
311523,000001B4,false,Rx,0,8,00,D0,E2,FC,04,32,FE,9B,
313583,00000497,false,Rx,0,8,29,42,FF,FF,FF,FF,FF,FF,
314827,000000A8,false,Rx,0,8,2F,CB,02,C0,02,F0,03,02,
314833,000000B6,false,Rx,0,5,0E,0E,80,00,C8,00,00,00,
315080,000000A9,false,Rx,0,8,10,1B,4E,DF,14,4E,AF,0B,
315328,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
315553,000000AA,false,Rx,0,8,A3,CB,02,00,38,0E,80,64,
315785,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
316009,0000019E,false,Rx,0,8,00,E0,AF,FC,FE,00,00,2C,
316234,000001A0,false,Rx,0,8,00,80,00,E0,FF,11,E0,F4,
316457,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
318516,000001D0,false,Rx,0,8,39,FF,6E,C2,10,1E,CD,B5,
324608,000000A8,false,Rx,0,8,40,CC,02,D0,02,F0,03,02,
326326,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
326331,000000A9,false,Rx,0,8,00,1C,4E,DF,14,4E,9F,0B,
326337,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
326341,000000AA,false,Rx,0,8,9C,CC,02,00,30,0E,80,64,
